Index	Title	Content
125	On-line Course Catalog	Welcome to our on-line course catalog. This catalog provides you with detailed information on all of our 130+ technical skill courses, plus more than 50 safety and health courses for your training needs. Here's a few tips for getting the most out of our catalog. Our technical skills courses are organized into a series of topically related courses. Most series consist of 5 to 10 comprehensive courses. To view the courses available in each series, just select the series from the menu below.
126	Online Practice Test	"You will be allowed 1 hour to complete all 3 sections of this test.

There are 40 questions in this practice test. Each question carries one point.

If you prefer to work offline, download this practice test by clicking the link below."
127	Online Quiz 1	"Now that you’ve seen the scenario, what do you think was the real problem? Choose one of the following:*8Mark wasn’t assertive enough.

There was no problem, they came up with a good idea and there were no conflicts.

Judy’s contribution wasn’t recognized."
128	Online Quiz 2	Based on what you’ve learned about biological weapons, determine which of these statements are true, and which are false. There will be 8 questions. There is no time limit, but once you begin the quiz, you must finish it in order for your score to be counted.
129	Organic Chemistry	"Organic Chemistry Read

The best method for preparing nonhalogenated cyclopropanes is the Simmon-Smith reaction.  This reaction, first investigated at the Du Pont company, does not involve a free carbene.  Rather, it utilizes a carbenoid---a reagent with carbene-like reactivity.  When diiodomethane is treated with a specially prepared zinc-copper alloy, (iodomethyl) zinc iodide, is formed."
130	Oscillators	An oscillator is a circuit that is capable of a sustained AC output signal obtained by converting input energy. Oscillators can also generate square waves, ramps or pulses for switching, signaling, and control. Simple oscillators produce sinewaves, but another form, the multivibrator, produces square or sawtooth waves. These circuits were developed with vacuum-tubes, but have since been converted to transistor oscillators. Figure 1 is a simple block diagram showing an amplifier and a block representing the many oscillator phase-shift methods.
131	Outlook XP Email Account	This video will show you how to create a new email account in Outlook XP.  The first step in creating a new email account is to open Outlook XP.  Once the program is open, move your mouse to the upper hand menu and click the tools button.  Scroll down, and click”‘email accounts”.  The “email accounts” box will appear.  Select the “add a new email account” option, and then click “Next”. You will now be prompted to enter the type of server that operates your email account. Select “Pop3”, and click “Next”.
132	PADI Open Water Diver Course	"After enrolling, PADI's eLearning® system presents you with interactive presentations that include videos, audio, graphics and reading. Short quizzes let you gauge your progress, and review and correct anything you might happen to miss. This lets you move through the program efficiently and at your own pace.

Prior to certification as a PADI Open Water Diver, you'll visit your PADI Dive Center or Resort to complete your training. You'll take a short eLearning Quick Review to confirm your understanding of safety-related material from the course, and you must successfully complete five confined water dives and four open water training dives with your PADI Instructor. You learn and master each of the required skills in confined water (swimming pool-like conditions) first before moving on and showing your instructor that you can comfortably repeat those skills in open water. As a PADI Open Water Diver, you will be a certified entry-level diver able to rent dive gear, get air fills and dive anywhere in the world in better or similar conditions to those you've trained in."
133	Personal Investing	How would you like to get a jump on big institutional investors? Here’s one area of the market where you can. Spinoffs, or divisions of large companies that have been turned into separate public companies, offer a chance for individuals to buy into stocks on the cheap -- before the big investors do. In the first year or so after a spinoff occurs, the infant companies generally do not pay dividends, so many institutional investors pass them by. Index funds also spurn these shares because many are too small to be included in any of the broad stock market indexes. But those reasons shouldn’t keep you from looking at these stocks, because studies show that they are sterling performers.
134	Pet Owndership	"Pet Owndership

Slide 2
Several topics will be discussed during this presentation.  The first half of the discussion will be about Deciding if a Pet is Right for You.   We will review commitment, budgeting, animal selection, veterinarians, trainers, and where to find that perfect pet.   The second half of the discussion will be about Pet Ownership.  Topics to be discussed will include wellness, nutrition, training, multiple pets, pet safety, pet laws and pet custody.
Finally, we’ll provide you with resources so you’ll have an opportunity to reach out on your own OR how to find additional help for your search.
Again, we are glad you are here and hope you find this information helpful in your start of this new opportunity in being a pet owner.  It’s a wonderful feeling to have a pet and to be able to care for and nurture during its life.   We want to help you be the best owner you can be and help you find the perfect pet for you and your family."
135	Phase Conjugate Wave Technology	Phase conjugate wave technology has many intriguing applications. A high-quality optical beam can be transmitted through a turbulent atmosphere and, after generation of its phase conjugate beam, be made to retrace its path exactly. Such beams can be used in the pointing and tracking of optical computing, laser gyroscopes, fiber and satellite communications systems, laser weapons systems, and photolithography. The mirrors that generate phase conjugate beams also make possible novel laser renovators.
136	Philosophy Simplified	"O disciple, knowledge without action is madness and action without knowledge is void. Know that, the person most severely punished on Judgment Day is one who did not benefit by his knowledge; seek refuge in God from knowledge that is not useful. So act according to the knowledge you acquire. 

O disciple, live as long as you want, but you must die. Love whatever you want, but know that you will become separated from it. Act however you want and you will be rewarded for it. 

Know that the knowledge of certain things cannot be taught through study and discussion. This type of knowledge can only be acquired through direct experience, just as the knowledge of sweetness and bitterness cannot be known except by taste."
137	Pilates	Hi, and welcome to the Pilates mat and yoga workouts. The first is a Pilates-inspired workout designed to streamline your muscles without putting stress on your spine or adding bulk. The second is more challenging, interspersing Pilates-style exercises with yoga-stretching – a natural combination that sculpts every muscle, increases flexibility and relaxes from head to toe. So grab a mat, take the phone off the hook, and exhale your tensions. Give us twenty minutes a day, and we’ll show you noticeable results in only three weeks.
138	Pilates Mat Program	In this video, Elizabeth Larkam teaches the Balanced Body Pilates versions of 20 mat exercises originally created by Joseph Pilates. Practiced correctly, these mat exercises are a powerful conditioning program for the entire body. On each exercise, substantial time is devoted to correct breathing, alignment and form. This program promotes functional strength of all the abdominal muscles along with the muscles of the back, resulting in strength and control that enhance your daily activities.
139	Pitney Bowes U100 Modular Mailing Processor	The U100 Modular Processor is Pitney Bowes’ latest high-end mailing system. The MMP lets customers process mail that is sealed or unsealed, flapped or unflapped. The MMP will open flaps, and seal them as necessary. Unopened flap mail will be opened and sealed as long as the flaps are between 3/4 of an inch and 2-3/4 inches deep. Mail with flaps between 2-3/4 and 4 inches must be loaded with the flaps opened. Any of these types of mail may be loaded mixed with one exception: unopened, non-sealed mail cannot be loaded with sealed mail. If these types of mail are mixed, the MMP will attempt to open and seal both the sealed and unsealed envelopes.
140	Pitney Bowes U100 Modular Mailing Processor 2	This system uses the envelope length information from the idler encoder and flap edge information from the flap array to set a path for the nozzle. The nozzle motor guides the nozzle 1/4 inch inside the flap edge as the pump motor pumps a metered amount of water through the nozzle. As the sealer transport rollers move the mailpiece out of the sealer, the flap is diverted back above the deck surface by a deflector mounted to the registration wall. When the envelope is fed up through the gap between the decks, the ski and transport assemblies pick up the envelope and press the flap against the envelope surface.
141	Portray	"60 second explainer
The challenge facing consumers today is that we get up to 5,000 marketing messages a day. Too often these ads are used to interrupt consumer’s entertainment, instead of adding value to the context the message is served. As a marketer, it’s tougher than ever to break through this clutter. Catching the consumer’s attention and moving them to action is becoming increasingly more difficult. So why not make it easy on yourself? Portray is the perfect marketing vehicle to inspire shoppers to follow a curiosity or passion, and immediately convert it into a purchasing experience. Showcase relevant updates on the latest products, promotions and can’t-miss events while daily shoppers are within close proximity to the point-of-purchase and in the purchasing state of mind. No other media platform can close the gap between an impression and instant gratification like Portray."
142	Psychology Textbook Audition - Major Schools of Thought	"Major Schools of Thought

<1>Structuralism

Structuralism involves breaking down psychological experiences—thoughts, feelings, and behavior—into their most fundamental components and then exploring how these components connect to create more complex systems and phenomena. It posits that consciousness can be categorized in terms of basic elements, just as physical objects can be reduced to smaller parts. Wilhelm Wundt is often considered to have been the founder of this school of thought, and he is said to have been the first to call himself a psychologist; Edward B. Titchener was structuralism’s primary torchbearer. Wundt’s establishment of the first experimental psychology lab, in 1879, led to decades of exploration that focused on defining and categorizing elements of the psychological experience. Structuralists were most interested in further understanding thoughts, emotions, and perception; they did not concern themselves as much with personality or behavior. Structuralism asserts that the main method of identifying fundamental components of psychological phenomena is introspection, an approach by which the structuralists intended to create descriptions of mental processes in the most basic terms. The term introspection, though it sounds like something you do on your day off while lying on the couch and wondering where your life is headed, refers in this case to more a more scientific and structured exploration. A person, often a psychological theorist, would embark on the methodological observation of his or her own inner thought process under carefully controlled experimental conditions and would then report back as objectively as possible. Though empirically oriented, this method eventually fell out of favor as a research technique, given the question of how externally observable an individual’s thoughts can be as well as possible biases and the impossibility of quantifying of any given person’s self-report. For this reason, structuralism also fell out of favor in psychology when psychology’s focus shifted to more outwardly measurable mental processes and actions.

<1>Functionalism

As its name implies, functionalism is concerned with what things do, and with the results that follow, rather than with what things are. It is the yin to the yang of structuralism, and it came into being as a reaction against structuralism. From the functionalist perspective, a psychological state’s meaning emerges not from its components but from its end product. A functionalist would say that any mental state—sadness, ecstasy, guilt, boredom—is definable primarily by how it spurs subsequent action or mental states. In that sense, a functionalist would argue that different emotions that have led to the same reactions or behavior may not be so different after all. Moreover, from the functionalist perspective, that similarity of reactions or behavior is much more important than any differences in the mental states that gave rise to them. Given this focus on the actionable results of mental states, functionalism is more concerned than structuralism is with behavior, since functionalism emphasizes how a person’s mental states will play out in the surrounding world. Functionalism, focusing less on mental processes than on the capabilities of the mind itself, places importance on experimental results that can be applied in practical ways, and so a lot of theorists under the functionalist umbrella have emphasized quantifiable, observable research results. Some of the earliest formal psychology laboratories were established by functionalists. Later functionalists, such as Edward Thorndike, can be viewed as early behaviorists, since they were most interested in the way that an organism responds and adapts to its environment."
143	Puppy 101	Section #3: In the next few minutes, you will learn the basics of crate training your new puppy. When you bring your pup home for the first time, you should already have his crate set up with newspapers or a soft rug or towel. If your new puppy is younger than 10 weeks when you bring him home, we suggest placing an exercise pen around the crate. This will give him the advantage of not being shut up in the crate at an early stage for long periods of time. Usually around the 10-14 weeks stage, they become ready to stay in their crates all day while you are at work and all night while you sleep. You may keep a toy or two in the crate but we don't recommend keeping food or water in the crate, as this will lead to a huge mess.
144	Puppy Fun	"For a great time with your puppy, there’s nothing like a game of fetch. It’s best if you can play it in the park or along the shore, but it can be fantastic fun in the backyard or even the living room, assuming yours isn’t filled with irreplaceable figurines. What’s more, playing active games like fetch teaches a puppy to focus and follow instructions. If your pet has never played before, pique his interest by tossing the fetch toy and demonstrating how to chase after and retrieve it. He’ll master the concept in no time.

Who doesn’t love a game of hide and seek? It’s even more fun with a furry friend. Games like these are great exercise and provide a wonderful outlet for honing your happy hound’s hunting skills. Start the game by having a friend hold your dog while you go and hide. Then, say his name every few seconds until he finds you. He’ll be very excited when he does – young dogs love this game. 

Most of all, enjoy your playtime with your new bundle of fluffy fun."
145	Quicken - Automated Help Feature	"Thank you. You can now register your Quicken software by Intuit. (stress on second syllable).

Step 1 - Choose ‘Register Quicken’ from the Help menu

Step 2 - Follow the Easy Step instructions to complete your registration.

Step 3 - Click ‘Help’ on any screen for further instructions.

If you register online, Quicken creates a temporary Internet connection, which is used to send your registration data. This Internet connection cannot be used for any other online activities within Quicken. All registration data sent online is safeguarded by 128-bit encryption technology, so your information is kept safe.

Please note-- after you register Quicken, the Register option no longer appears on the Help menu."
146	Radiation comes from both natural and artificial sources	"Radiation comes from both natural and artificial sources. Natural sources include radioactive rock and soil formations, and cosmic radiation from outer space. 

Artificial sources include nuclear power plants, nuclear weapons, tobacco smoke, radioisotopes, and rays used in medical diagnosis and treatment.

Humans are constantly exposed to background radiation which emanates from several of these sources. This is generally very small but has a cumulative effect."
147	Ravens	"Students often ask us how to tell the difference between a crow and a raven. Although the two birds are closely related, there are a few ways to tell them apart.
Ravens differ from crows in appearance by their larger bill, tail shape, flight pattern and by their large size. Ravens are as big as Red-tailed Hawks, and crows are about the size of pigeons.
In populated urban areas, ravens are uncommon. If you see a ""really big crow"" in the city, the chances are good that it really is a crow and not a raven.
Common ravens have a well-developed ruff of feathers on the throat, which are called 'hackles.'
While flying, ravens soar more than crows. If you see a ""crow"" soaring for more than a few seconds, take another look - it might be a raven. Common Ravens can do a somersault in flight and even fly upside down. Ravens are also longer necked in flight than crows.
Raven wings are shaped differently than are crow wings, with longer primaries (or finger-like feathers) that have more slotting between them.
Finally, ravens have wedge-shaped tails and crows have fan-shaped tails"
148	Reading Tablature Intelligently	The first step toward developing a big-picture outlook in reading tablature is to recognize chord shapes. This starts with open-position chords, as shown in Example 2. Now, it’s one thing to be able to recognize a chord when it’s all nicely lined up, but guitar music, especially acoustic guitar music, often uses arpeggios and different fingerpicking patterns.
149	Red Cross	Whether helping one displaced family or thousands, providing care and comfort to an ill or injured service member or veteran, or teaching others how to respond in emergencies, it’s through the efforts of ordinary people that we can do extraordinary things.  Take an in-depth look at the American Red Cross history, mission, vision and values in this self-guided module. You’ll also learn about our key service areas and organizational structure.
150	Rei.com Demonstration	"Shopping at REI.com is easy. Here is a quick demonstration to help get you started. First: how to shop for an item you saw in our catalogue.

1) Find an item in the catalog that you would like to purchase online. Next, locate the item's six-digit number at the end of its description, right before the price.

2) On the homepage you'll see the search box at the top of the screen, just to the right of the REI logo. Type either the catalog product name or six-digit item number in the search box. Then just Click on the orange ""GO"" button."
151	Removing A Tile	"Score the tile and hit it with a cold chisel in order to crack the tile.

Since the grout has been removed, you do not need to worry about cracking the rest of the tiles.

Remove the tile and the leftover thin set. You can scrape the old thin set off using a five-in-one tool and a hammer. The area where the old tile was located needs to be leveled so that the new tile will not stick out."
152	Removing Fixtures	Removing old kitchen and bathroom fixtures to make room for new ones is mainly a task of loosening nuts and bolts. Most sinks, lavatories, toilets and bathtubs can be disconnected with such simple tools as a screwdriver and a variety of wrenches, including a basin wrench, used in cramped spaces. Always begin by cutting off the water supply nearest the fixtures. Usually this involves closing valves on the fixture's supply lines. But for old fixtures that have no valves, you may have to shut down the entire house supply.
153	Replacement Windows	"When shopping for replacement windows, look for the NFRC label which provides information on how energy efficient a window is. Consider double-glazed windows. These offer better insulation and help reduce outside noise.

Also look for windows that offer a low ""E-2"" coating and use argon gas between the panes. Features like these will help keep your home cool in the summer and warm in the winter.

If your existing window frames are still in good condition, you may want to consider an insert replacement window. These are designed to fit into an existing window frame and will save you the time and the cost of a complete window tear out. And look for an extruded aluminum clad exterior with a virtually maintenance-free finish."
154	Responsible Pet Owner Clinic	"Slide 2
Several topics will be discussed during this presentation.  The first half of the discussion will be about Deciding if a Pet is Right for You.   We will review commitment, budgeting, animal selection, veterinarians, trainers, and where to find that perfect pet.   The second half of the discussion will be about Pet Ownership.  Topics to be discussed will include wellness, nutrition, training, multiple pets, pet safety, pet laws and pet custody.
Finally, we’ll provide you with resources so you’ll have an opportunity to reach out on your own OR how to find additional help for your search.
Again, we are glad you are here and hope you find this information helpful in your start of this new opportunity in being a pet owner.  It’s a wonderful feeling to have a pet and to be able to care for and nurture during its life.   We want to help you be the best owner you can be and help you find the perfect pet for you and your family.

PART 1 – Deciding if a Pet is Right for You

Slide 4 Narrative

While there are many decisions to make before deciding on a pet, the main one that must be made is deciding if you are ready to make a lifelong commitment.    When I say Lifelong…I’m talking about the life of the animal.  They will need to be cared for, fed, exercised and loved.  While you may have the desire, you must be realistic in what you can offer.   

What kind of relationship do you desire with your pet?   Do you want a social companion, do you want them to be a part of the family, will it be used strictly for protection?     

You also need to know a time commitment you are willing to give your pet.   Is your lifestyle conducive?  Do you travel much or do you participate in work or activities that keep you from being at home most of the time?  Will you have time for training, exercise, and playing?"
155	Retirement Advice	"ONE OF THE MOST important investment decisions you will ever make is not whether to retire but when you chose to do it. Every American looks forward to the day when they can trade the 9-to-5 grind for a little bit of well-deserved rest and relaxation. But the easiest way to erase decades of smart saving — picking the right funds, contributing the right amounts — is to start taking big withdrawals at the wrong time, especially if the stock market is in the midst of a prolonged slump.

By tapping an account during a down period, investors run the risk of eating into years of valuable retirement income that they may never be able to regain. They may have the money today but as the typical American starts to live well into their 80s they may not have that money down the road. This is particularly important now, since there is a lot of uncertainty in the market. Luckily, there are some easy steps you can take, like getting a handle on what financial pros call your investment horizon, to help you insulate yourself from this problem."
156	Revlon	At Revlon, we believe that looking good means feeling good about yourself. And for most women, looking good begins with clear, smooth, glowing skin. How do you get it? That’s what this Color-Stay Make-Up Video is all about. This video teaches you about your skin, and how by performing some basic techniques, you can get and maintain a beautiful and younger complexion. Simply follow the basic steps in this video. Within just one week, you will begin to see positive changes.
157	Roses	Roses prefer a sheltered, sunny spot and well drained soil; but otherwise, these paragons are surprisingly easy going and will succeed in most gardens or backyards. In fact shrub roses will flourish on quite light, even poor soils. It is important to give your roses a really good start. This means some digging. So whether you are planning to plant a single rose or a large bed, it is advisable to double dig so the subsoil is well broken up, especially if drainage is less than perfect.
158	Running Shoes	There is no perfect running shoe, partly because no two feet are alike, even on the same person. Still, top brands can be comfortable, safe, and effective running mates -- if you know what to look for. This video gives you some practical guidelines to help you find shoes that will serve you well in the long run. If in doubt, don’t buy. Shoes should feel just right in the store. Don’t count on improvements after they’re “broken in.” Take your time to buy. Try to shop when business is slow so you won’t feel embarrassed about trying on many pairs of shoes. Buying in haste is a good way to end up with poorly fitting shoes that can cause injuries.
159	Saucony	"Addicted to running? In this video, Saucony's Custom Ride Management, or CMR, will help you ""Define Your Ride."" CMR in the Gird Trigon provides the neutral runner cushioning with 3 versions: Light cushioning, ideal for the slight build runner or the runner who prefers a softer ride. Responsive cushioning, ideal for the medium build runner or the runner who prefers a comfortable, balanced ride, and Durable Cushioning, ideal for the larger build runner or the runner who prefers a more resilient, firmer ride."
160	Scion Audio Manual	Urban Attitude. The Scion xB is all about it. The question is, how much can you handle? Cruise with your friends and chill, because you're driving around town in one of the hippest set of wheels. While your online brochure is much more comprehensive, this CD will get you moving…and heads turning. There are five tracks on this CD after this introduction: they include the Double Overhead Cam engine, the incredible sound system, safety features, maintenance, and features.
161	Search engine optimization	"Basics of search engine optimization

One of the most important aspects of search engine optimization (SEO) is optimizing your page content. ""Optimizing"" simply means putting the keywords you’ve selected into your web pages in the right places, with the right formatting. The ﬁrst thing to understand is that you should only use 1-2 search terms to optimize each page. Once you’ve selected a page to optimize, and the search terms you are going to use, all you have to do is put those words in the right places of the HTML code and you're done.
Where the search terms go:
1. Your page’s title tag
2. Your “keywords” and “description” META tags
3. In the ﬁrst paragraph of body text
4. In the text of any links that point to the page.

 If you need ideas for words that you can use to describe your services, view our list of keywords."
162	Snowboarding	Ask most folks to describe their first day on a snowboard, and what they’re sure to mention is falling down, more frequently--and more emphatically--than they ever imagined possible. Well, though it’s often said that nothing in life comes easy, snow-boarding can, at least once you get past the initial frustration. Without further ado, here are some hard-won tips to help minimize day-one bruises. Forget what you’ve heard about the sport being a breeze for anyone who already skis, surfs, skateboards, or seamlessly slaloms through a plague of Gap-crazed mall rats.
163	Social Security	Whether you’re young or old, male or female, single or with a family – this video is for and about you. That’s because Social Security has programs that affect everybody. This presentation was prepared by the Social Security Administration and tells you what you need to know about Social Security while you’re still working and what you need to know when it’s your turn to collect benefits. It also provides an overview of Medicare and Supplemental Security Income benefits.
164	Spa Guard Instructional	"Spa maintenance is important - and relatively easy - as long as you know what to do. This guide will help. By following these easy procedures and using Spa Guard products, you can:
Keep your spa water protected from bacteria.
Keep your spa water clear and comfortable.
Enjoy your spa when you are ready.
Even if your spa is equipped with an ozone generator or some form of ion device, you still need to pay attention to the maintenance information provided in this video. Of course every spa is different, so you should consult your spa owner’s manual for equipment operation and maintenance procedures. Always read product labels for detailed information on application and use. And of course, feel free to ask your Spa Guard dealer any questions. Because we want you to have a perfect spa environment whenever you’re ready to explore the fine art of relaxation."
165	Stages of Photosynthesis	"Photosynthesis occurs in two stages. These stages are called the light reactions and the dark reactions. The light reactions take place in the presence of light. The dark reactions do not require direct light, however dark reactions in most plants occur during the day.

Light reactions occur mostly in the thylakoid stacks of the grana. Here, sunlight is converted to chemical energy in the form of ATP (free energy containing molecule) and NADPH (high energy electron carrying molecule). Chlorophyll absorbs light energy and starts a chain of steps that result in the production of ATP, NADPH, and oxygen (through the splitting of water). Oxygen is released through the stomata. Both ATP and NADPH are used in the dark reactions to produce sugar.

Dark reactions occur in the stroma. Carbon dioxide is converted to sugar using ATP and NADPH. This process is known as carbon fixation or the Calvin cycle. The Calvin cycle has three main stages: carbon fixation, reduction, and regeneration. In carbon fixation, carbon dioxide is combined with a 5-carbon sugar [ribulose1,5-biphosphate (RuBP)] creating a 6-carbon sugar. In the reduction stage, ATP and NADPH produced in the light reaction stage are used to convert the 6-carbon sugar into two molecules of a 3-carbon carbohydrate, glyceraldehyde 3-phosphate. Glyceraldehyde 3-phosphate is used to make glucose and fructose. These two molecules (glucose and fructose) combine to make sucrose or sugar. In the regeneration stage, some molecules of glyceraldehyde 3-phosphate are combined with ATP and are converted back into the 5-carbon sugar RuBP. With the cycle complete, RuBP is available to be combined with carbon dioxide to begin the cycle over again."
166	Summer Beauty And Grooming Tips By Linda Pliagas	"With a never-ending list of makeup do’s and don’ts, it’s nice to know that this summer’s look emphasizes a Latina’s natural belleza.
A healthy, sun-tanned glow is the face all trend-setting women will strive for. Fortunately, many Latinas have a genetic advantage and will likely be envied by those in desperate need of sun rays.
There’s no need to layer on the powder to avoid the shine that appears due to heat, making this season’s ""in"" look shimmery and natural. Don’t worry if you’re a little shiny, that’s the style. If you wish to forgo foundation altogether, but want some coverage, then wear a tinted moisturizer.
To complement the freshly-woken-up-face look, eyebrows need to be grown back. Pencil-thin brows are history, says López-Rivera. Today, they are replaced with a thicker, more natural version. They should still be groomed, but not over-plucked. And while we’re saying adiós to thin brows, welcome moist, kissable lips - this season’s hot item.
For Hispanic men, this season’s emphasis is placed on developing and maintaining a proper skin care regimen. Since men aren’t able to camouflage their imperfections with foundation, they need to concentrate on prevention rather than correction. It’s important for men to cleanse their skin with a product  made specifically for the facial area and for their skin type. Exfoliating cleansers increase circulation, giving the face a healthy glow, and remove dead skin cells that can cause breakouts. After the face is cleansed, remove further impurities by soaking a cotton ball with an astringent (toner) and gently massaging it all over the face (an important step most men neglect).
Another common skin mistake men make is neglecting moisturizing. Applying a facial cream or lotion can stall the aging process and make the skin look healthier."
167	Swiss Medical Institute	Thank you for choosing to listen to the Swiss Medical Institute. What you are about to hear is the result of extensive research by our team of Swiss doctors and psychologists…. There are many factors that contribute to a successful weight-loss program. But following a 5-year study at the Swiss Medical Institute, we have identified the key factor…. Motivation is the fuel for your weight-loss program. Without motivation, you will not be able to sustain your progress, and will be more prone to yo-yo dieting. Now, motivation means different things to different people…..
168	Tae Bo Videotape	"Billy Blanks introduces the ""knockout"" new TaeBo workouts you've been waiting for. Join the excitement of the hottest workouts you've ever experienced GUARANTEED! You'll sweat like never before to hot new moves and the pulsating beat of a hip soundtrack. Available in both Basic and Advanced - TaeBo Live is so complete - even your toes will be fit!"
169	Tax Fundamentals	"On this episode, we’re talking about: Deductions

So let’s say you’re single with a job as a lion tamer. You live alone, have no dependents, and your yearly income is eighty eight thousand dollars.

You have two choices when it comes to deductions: You can itemize your deductions, or take the standard deduction. 

The lion food is an example of an itemized deduction. You can claim multiple itemized deductions but there are limits for each tax bracket and rules around each deduction.

The standard deduction is a fixed amount associated with your filing status and tax bracket. If you don’t want to add up all your expenses, the IRS allows you to just take the standard deduction. If your itemized deductions don’t add up to a lot, taking the standard deduction instead can often save you more money on your taxes.

So that’s the skinny of Tax Deductions. Want to learn more, CTA. Thanks for watching Tax Fundamentals."
170	Teen Issues Video	Working it out at Madison is an award-winning teen guidance series that provides real life solutions to personal and social conflicts. Lively, entertaining and thought provoking, Working it out at Madison handles controversial topics such as alcohol and drug abuse, dropping out of school, domestic violence and relationship violence with sensitivity and directness.
171	The Management of Aggressive Behavior	"Thanks for coming to “The Management of Aggressive Behavior” Training module.  This module contains 3 sections:
The First section is Prevention which will give you the skills to verbally de-escalate a client before a crisis
The Second section is Crisis management, this section will teach you the outward signs of each crisis stage and how to correctly process with someone in each crisis stage.
The final section is Physical intervention.  This section will go over a therapeutic hold and the proper way to physically handle an individual in crisis."
172	The Northern Lights	Alaskan legend describes the Northern Lights as torches carried by the dead as they move into the next life. A more scientific account says that the world's oldest laser show is the result of solar particles that hurtle through space until they collide with Earth's atmosphere, releasing a burst of radiation that we see as the Northern Lights, or Aurora Borealis.
173	This Old House	"A leaky kitchen faucet is a minor problem. Yet a steady trickle of water is a waste of both water and money, and eventually it will get on your nerves.

Before starting repairs, your first step is to shut off both hot- and cold-water supply lines under the sink."
174	This Old House 2	Your kitchen sink may be the only thing in the room that works harder than you do. A good-quality sink can last 15 years, but even so it's likely to need replacing before you need a total kitchen overhaul. This month's Homeowner's Video includes step-by-step instructions for replacing a kitchen sink. It's your weekend project, from This Old House.
175	Toy Safety	As you head out to do your holiday shopping, consider this: More than 140,000 children were treated in hospital emergency rooms for toy-related injuries in 1996, according to the U.S. Consumer Product Safety Commission. But don’t worry, there are plenty of toys that are safe--and fun--for your child. The vast array of choices can be overwhelming, but with common sense and a few guidelines, you can have confidence in your purchase. Keeping these guidelines in mind should eliminate some worries, prevent injuries and let everyone enjoy a happy and safe holiday season.
176	Track slider	"Track slider 

The track slider is on top of the control buttons. It shows the progress of playing of the media file. You can drag the track slider left to rewind or right to forward the track being played.
Two timers at the left and right ends of the track slider show the current playing position (left) and the total time (right) of the current track.
Note: When a media file is streamed (live), the position indicator of the track slider does not move because the total duration of the streaming is not known until it finishes."
177	Turbo Encabulator	"Work has been proceeding in order to bring perfection to the crudely conceived idea of a machine that would not only supply inverse reactive current for use in unilateral phase detractors, but would also be capable of automatically synchronizing cardinal grammeters. 

Such a machine is the Turbo-Encabulator. 

The original machine had a base-plate of prefabulated amulite, surmounted by a malleable logarithmic casing
in such a way that the two spurving bearings were in a direct line with the panametric fan. The latter consisted simply of six hydrocoptic marzel vanes so-fitted to the ambifacient lunar wane shaft that side fumbling was effectively prevented. The main winding was of the normal lotus-o-delta type placed in panendermic semi-boloid slots in the stator, with every seventh conductor being connected by a nonreversible trem’e pipe to the differential girdlespring on the up-end of the grammes.

Forty-one manestically spaced grouting brushes were arranged to feed into the rotor slipstream a mixture of
high S-value phenylhydrobenzamine and 5% reminative tetryliodohexamine. Both of these liquids have specific pericosities given by the equation P = 2.5 times C times n to the 6th  power, minus 7. In this case n is the diathetical evolute of retrograde temperature phase disposition and C is Cholmondelay's annular grillage coefficient. (Initially, n was measured with the aid of a meta-polar refractive pilfrometer, but until now, nothing has been found to equal the transcendental hopper dado-scope.) 

Undoubtedly, the turbo encabulator has now reached a very high level of technical development. It has been successfully used for operating nofer trunnions. In addition, whenever a farescent skor motion is required, it may be employed in conjunction with a drawn reciprocating dingle arm to reduce sinusoidal depleneration ."
178	UFO	Mysteries from beyond earth. The startling and frequently bizarre world of psychic phenomena and the paranormal is explored in this compelling film. Among the many areas of investigation are UFOs, psychic healing, witchcraft, the Bermuda Triangle, cloning, and extrasensory perception. Scientists and laymen alike struggle to find the answers to phenomena which has baffled the world for decades. This extraordinary film helps answer many questions in an effort to expand our understanding of the paranormal.
179	USB Management	"Nearly four decades ago, two titans of the hospitality industry came together to create a unique and powerful venue management solution.

Thirty-fve years later, with a renewal rate of ninety-four percent, USB remains the gold standard in venue management.

Each year, fifty million guests will experience the latest hit musical, the conference highlight of their business year, the football play of the decade, or the concert of a lifetime.

They’ll spend one-point-five billion dollars on twenty-eight thousand events ranging from Broadway to Super Bowls, Mega Concerts to the Olympics, Conventions and Car Shows to product launches.

With fifty-two thousands employees in eleven countries, USBs track record for success has paid off. USB managed venues create a vibrant cultural life, build tourism, and foster a robust local economy.

A city’s reputation depends on the excellence of it’s public facilities – and so does ours.

We are USB."
180	Vellum Installation	"Installation
The first step in installation of stretch ceiling is to measure the ceiling.
Draw the outline of the ceiling in the room.
Mark each corner with Latin letters going clockwise.
Measure the length of all walls with a measuring tape or a laser level.
To maximise the precision of the drawing divide it into triangles and measure their diagonals."
181	Verizon Welcome CD	You are now connected with the nation’s largest, most advanced wireless network with over 33 ½ million customers in more cities, towns and places than anyone else. We invite you to explore Verizon Wireless and your new device by choosing from the following menu options. Learn about: Your Device, Your Voicemail Service, Your Billing Statement, Discover your options for managing your account online…To get the most out of this CD, make sure your computer is online. Now use the buttons below to learn more about your device and the services of Verizon Wireless. Enjoy.
