Index	Title	Content
174	Hukkes Prisoners	"Reverse speech. In the latter days of Earth, before it exploded into the shards and stones of the new asteroid belt that surrounds the sun in place of the old orbiting planet. The science of reverse speech had been a vanguard of the increasingly peaceful society that had inhabited most countries. 

For those that may not know, science had discovered that all people, everywhere, spoke two distinct languages simultaneously. One language, the conscious spoken word, is understood with the left brain and the conscious mind; the other, spoken in metaphors and emanating from the right brain, and in reverse, happens simultaneously and is understood subliminally. The information dispensed from the right brain appears in the conscious mind as intuition.

One of the benefits of this discovery was the increasing inability for people to lie to each other. There was no way to squelch the intrepidly truthful right brain and as people learned to pick up the intuitive information as second nature, duplicity became impossibility. 

Conversely, Mother Nature became more and more erratic. As mankind became more ordered and peaceful, the planet frayed at the edges. The whole earth became hotter and hotter each summer. Tornadoes became unseasonable and flooding forced entire countries to take up residence with their inland neighbors. The same science that had tamed the devil within mankind could find no answer to the dissolution of the planet. 

The only answer was to build environmental cones over major cities and huge anti-gravitational complexes beneath the city streets. Once finished, these flying cities lifted off from the bosom of their mother as the inner core of the earth exploded."
175	Influenza 1918	"It was the worst epidemic this country has ever known. It killed more Americans than all the wars this century — combined.  Before it was over, it almost broke America apart.  In 1918, the United States was a vigorous young nation, leading the world into the modern age. All our fears and anxieties were directed toward Europe, where the war raged. At home, we were safe.  The soldier was the darling of America. Patriotism ran unrestrained in a country newly entered in the Great War.

Some say it began in the spring of 1918, when soldiers at Fort Riley, Kansas, burned tons of manure. A gale kicked up. A choking dust storm swept out over the land — a stinging, stinking yellow haze. The sun went dead black in Kansas. Two days later — on March 11th, 1918 — an Army private reported to the camp hospital before breakfast. He had a fever, sore throat, headache… nothing serious. One minute later, another soldier showed up. By noon, the hospital had over a hundred cases; in a week, 500. That spring, 48 soldiers — all in the prime of life — died at Fort Riley. The cause of death was listed as pneumonia. The sickness then seemed to disappear, leaving as quickly as it had come."
176	Ireland	Ireland is a land of wild seacoasts and misty rolling hills -- so green that it is sometimes called “The Emerald Isle.” Whitewashed cottages with thatched roofs dot the countryside. The Irish people are known for their wit, imagination, spirit, and hospitality. Ireland lies west of Great Britain, between the Irish Sea and the Atlantic Ocean. The island is divided into two parts. Most of the island is the independent Republic of Ireland, often known as Eire. The northeastern region, Ulster, is part of the United Kingdom. The capital of the Republic is the ancient city of Dublin. A gentle region of hills, loughs, and rivers stretches across central Ireland to the west coast.
177	Ireland: A History By Robert Kee	Since the 1960s, the world’s headlines have repeatedly focused on the problems of Northern Ireland. But these latest confrontations are only the most recent response to Britain’s 800-year presence in Ireland. In this unusually graphic and detailed short history of Ireland, we set out to disentangle fact from myth, events from emotions. Combining documentary evidence with a wealth of pictorial material, we will trace the emergence of the five principal groups involved in Irish history.
178	Irish Sweepstakes	As unlikely as it seems, many people will enter and win money in the Irish Sweepstakes. This lottery is illegal in the United States, yet as much as 30 million dollars are spent on it annually by citizens of the United States. While postal inspectors, the U.S. Treasury, the FBI, as well as state and local police are all out to stop the, it seems that most of their efforts have failed.
179	Irish-americans	They were the first large wave of immigrants to land in nineteenth-century America, arriving poor and desperate, uprooted strangers in a strange world. They fought to belong, to survive, and to get ahead, as would all newcomers to America. They endured the hardships and insults that beset all immigrants. They were mostly country folk and they became mostly city people. They were at the bottom of the social ladder and they struggled upwards. They are the Irish – more than four and a quarter million of them who came to the United States between 1820 and 1920.
180	Israel	Religion, politics, passion, history, social injustice, and a standing army are not the ideal ingredients for a 'get away from it all' holiday. But these are the things that draw thousands of visitors to Israel every year. This is 'where it happened', a land that grips at the imagination of every Christian, Jew and Muslim in the world, and inflames a fair few of them to hatred and violence. It's the intangibles of Israel - standing in the footsteps of gods, breathing the air of the Messiah - that bring people here.
181	JFK	On November 22nd, 1963 President John F. Kennedy arrives in Dallas to an ecstatic welcome. In his three years as president, Kennedy has become a global superstar. Credited with facing down the Cold War Soviet enemy in Cuba and saving the world from nuclear war. With his glamorous style icon wife Jackie, Kennedy has also become the darling of the world’s media, the first tv president. But not everyone welcomes the president that morning in Dallas. In Dallas today, the spot Kennedy was targeted 50 years ago continues to draw visitors from around the world a tragedy from long before cell phones and the internet has a powerful hold for successive generations. This film tells the story of that day in Dallas through the memories of people who played a part in those extraordinary events and whose lives were touched forever by what happened some have not spoken on camera before. The doctor who tried to save Kennedy, the secret service agent who agonized that he was too late, the man wrongly accused of JFK’s murder, the woman who discovered she had sheltered the President’s assassin. This is the minute by minute story of the death of a president told through rarely seen film and photographs to give a definitive eye witness account of the day Kennedy died.
182	Joy Of Pigs	Welcome to the world of pigs. Forget what you’ve heard about them and take a fresh look at these animals. You’ll discover that they are wonderful creatures, remarkable products of evolution, though, in some cases, by human design. Their unusual looks and their untidy eating habits have given them a bad reputation. Actually, they are fit, smart, and extremely adaptable.
183	Keeping the Bees	"What would the world look like without Bees?
Bees are a foundation to our whole system. 1 out of every 3 or 4 bites of food you eat is thanks to these amazing creatures.
But Honey bees are disappearing at an alarming rate."
184	Keiko (cake-co)	After 11 years in the too-warm, shallow 20-foot depths of his tiny 90-by-43-foot tank, Keiko suffered from skin lesions caused by a papillomavirus, as well as from digestive problems and a compromised immune system. Since being ripped from his family pod, Keiko has been transported from Iceland to Canada to Mexico, and finally to the United States. He has learned tricks, starred in the movie “Free Willy”, captivated a formidable number of children, suffered what some thought might be terminal health complications, and become the symbol for the plight of captive marine animals. On September 9, 1998, the most famous orca in the world went home.
185	Kennesaw Mountain National Battlefield Park Film	"DIRECTION for Actors: Please read these lines as if you are the actual soldiers fighting in this Civil War battle that took place in Georga in June 1864. We are hearing these quotes being read - while seeing battle scenes that have already been historically re-created and filmed. BE REAL, AUTHENTIC AND GENUINE IN YOUR DELIVERY. Please end your read with the character's name and rank as it's written in bold below the read. Knowing the rank may inform your read: the hire the rank, the more education generally.

NORTHERN READS (no southern accents)

Sergent Alexander Downing (in his 30s)

""May God hasten the day when this cruel war will be brought to a close, so that our nation may enjoy peace once more. But we must remember that there may be many men yet who will fall for their country. May God be with us and help us as we stand in need."" Sergent Alexander Downing, 11th Iowa."
186	Keynesian Economics	"It’s probable that Keynes was merely suggesting a temporary fix for an economy by instructing the investment in employment by the government. 

His vision was not necessarily meant to be a permanent state of existence. He could not have foreseen a permanent existence of government borrowing and deficit spending which was being suggested for all nations.

The world could have seen the workings of the New Deal as a temporary and expensive fix for poverty and unemployment, as they would have then noticed, if it had not been for the up and coming disaster that we all now know as World War II. Government spending rose like a red tide to $103 billion annually. The day for paying the bills was put on the back burner until after the war. Unfortunately for us, that day never came, and each Presidential administration since FDR, except for a brief time under President Bill Clinton, has continued the Keynesian philosophy into our own time.  

Keyne's philosophy can be summed up as such: The Government has all the answers. Government guarantees stabilized banks. Protection satisfies labor unions. Regulation stabilizes transportation, travel, the media, housing, mortgages, pension funds, and retirement plans. Government is the final resource, it can create something out of nothing. 

Keynesian economics writes a check for the next generation that it cannot cash. The ideas are effective in the short term, but mortgage the future. 

“In the long term...”, said Keynes, “we are all dead.”"
187	Kilimanjaro	"Kilimanjaro

With all the wonder of a lost world through the billowing mist of an ancient rain forest, appears mount Kilimanjaro. Rising like a dark island through a sea of clouds, shaped by volcanic fire and glacial ice, its snow-summit shimmering in the harsh equatorial light.
---
This is Eddie Frank, born and raised in Africa, he is the founder of Tusker Trail.
In 1977, while leading his maiden 4-month expedition across Africa,
Eddie Frank climbed Mount Kilimanjaro for the very first time.
Since then, he has built Tusker Trail into the most trusted and experienced name on Kilimanjaro.  Building Tusker’s rock solid reputation bore a challenge similar to what climbers face on Kilimanjaro, at 19340 feet, the highest solitary peak in the world.
 ---
With each new step, there looms a new obstacle.
The ever thinning air at high altitude, the ever changing terrain.
But as you summit - as you reach the top - gazing down at the wilderness from the crown of Africa, you behold the most breathtaking view of your life.
And having reached your goal, all you can hope for is to preserve it, to stay there."
188	Killer Whales	Next, for no apparent reason, the killer whales abruptly dive and leave the scene. The sperm whales, however, continue to hold their formation. Soon, four female killer whales come charging in, this time from about a quarter mile out. At one hundred yards, they lunge high out of the water, shoulder to shoulder, in the synchrony of practiced pack hunters. Circling rapidly around the rosette, they stay just beyond the reach of those dangerous tails. One cuts in and locks her jaws onto the side of a sperm whale. Flashes of white show below the surface as she spins around, tail pumping, trying to wrest a mouthful of flesh. As fresh blood again colors the surface, two more killer whales join the attack. After a brief flurry, the attackers again retreat and the sperm whales shore up their formation. The air is filled with the smell of flesh and oil, and they huddle in a gathering cloud of their own blood, which hints at the unseen damage below.
189	Korea	The Korean War, forever known as the ‘Forgotten War’ by many, lasted a total of 1127 days, from June 25th 1950 through July 27th 1953. A total of 38 months. A little over three years in length, but encompassing four years on a calendar. With a beginning that was unlike any other beginning of a ‘war’ up until then, the term ‘Police Action’ became its moniker for many years, with some in the United States and other countries looking to call it anything other than what it really was.
190	Laettner	Unless you’re a die-hard Blue Devils fan, you probably hate Christian Laettner, the Duke basketball legend whose career was capped by an impossible dream shot, most certainly the most dramatic in NCAA Tournament history.  Handsome, cocky, white, playing for privileged Duke and Coach K, stomping on the chest of a downed opponent, all may be reasons you can’t stand him. But the truth is very different from reality, and some of your perceptions about Laettner—in fact most of them—may prove very wrong. He may not become your favorite player but, over the next two hours, you will see him, and your own feelings toward him, in a new light.
191	Lambert Castle Museum	Lambert Castle was built in 1893 as the home of Catholina Lambert, the self-made owner of a prominent silk mill in the city of Paterson, New Jersey. Constructed in the Medieval Revival architectural style, Mr. Lambert's dream was to build a home reminiscent of the castles in Great Britain that he remembered from his boyhood years.
192	Lebanon	Lebanon is an Arab republic on the eastern shores of the Mediterranean Sea, and the only Middle Eastern country with a large Christian community. It is bounded on the north and east by Syria and on the south by Israel. Lebanon is a narrow strip of land dominated by the Lebanon Mountains, for which it is named. The country is about 130 miles long and 20 to 60 miles wide, and has an area of 4,015 square miles. Lebanon is divided into five provinces: Beirut and the immediate environs of the capital city; Mount Lebanon, North Lebanon, and South Lebanon, which lie along the Mediterranean and include the Lebanon Mountains; and the Biqa.
193	Legends Of Comedy Documentary	The motion picture, a child of our 19th century scientific curiosity that grew up under our 20th century noses, this child first caught our eye with scenes of daily life like this Easter parade at the turn of the 20th century. But movie makers soon realized there were subjects that would attract a larger audience and increase the take. For only five cents you could visit a nickelodeon and see the true wonders of turn of the century America.
194	Library Of Congress – A Brief History	The Library of Congress was established by an act of Congress in 1800 when President John Adams signed a bill providing for the transfer of the of the seat of government from Philadelphia to the new capital city of Washington. It was housed in the new Capitol until August 1814, when invading British troops set fire to the Capitol Building, burning and pillaging the contents of the small library. Within a month, retired President Thomas Jefferson offered his personal library as a replacement. Jefferson had spent 50 years accumulating books and his library was considered to be one of the finest in the United States.
195	Life On Earth	Just as Einstein changed the way we understand time and space, and Freud changed the way we understand the workings of the human psyche, Charles Darwin changed forever the way we look at natural forms. The shapes of bodies, of finches’ beaks and fishes’ fins, were not fixed at some moment of creation; rather, forms evolved and were altered by circumstance. “Life On Earth” is a great collection of individual stories, natural histories that, while sounding Kiplingesque--how the snail got its shell, how the bacterium got its DNA--give us a deeper appreciation of the world and our place in it. This episode of Natural History shows how scientists continue to interpret the narratives embodied in natural forms.
196	Life On Earth	Just as Einstein changed the way we understand time and space, and Freud changed the way we understand the workings of the human psyche, Charles Darwin changed forever the way we look at natural forms. The shapes of bodies, of finches’ beaks and fishes’ fins, were not fixed at some moment of creation; rather, forms evolved and were altered by circumstance. “Life On Earth” is a great collection of individual stories, natural histories that, while sounding Kiplingesque--how the snail got its shell, how the bacterium got its DNA--give us a deeper appreciation of the world and our place in it. This episode of Natural History shows how scientists continue to interpret the narratives embodied in natural forms.
197	Lightning	Lightning is extremely hot—a flash can heat the air around it to temperatures five times hotter than the sun’s surface. This heat causes surrounding air to rapidly expand and vibrate, which creates the pealing thunder we hear a short time after seeing a lightning flash.
198	Lion Takes Down Wildebeest	For the wildebeest, the grass is life, but it’s also cover for the enemy. This lion, hidden in the grass, senses an opportunity.  A mother and calf have strayed from the heard. When she goes, a lion’s acceleration can cover 50 feet in less than two seconds. But in this moment, something surprising occurs. The lioness turns away from the calf, the easier kill, and makes an attempt for the larger adult. Why she does has everything to do with where these rivals were just seconds before. Having penetrated so far inside the wildebeest’s escape zone, perhaps the lioness feels she now has a chance at running down the bigger meal. And unlike the wildebeest’s long and lean lower limbs, the lion’s are short and heavily muscled. It’s like a matchup between a marathon runner built for endurance and a sprinter with a weightlifter’s strength. The lion’s charge zeroes in on the wildebeest’s vulnerable flanks. Then there’s the leap. Cats can rotate their wrists, wrap their paws around prey, and unleash jackknife-like claws to hold on. Though the wildebeest outweighs the lioness, it isn’t designed for side to side stability.  A lion’s powerful shoulders and momentum can knock it over. Once it’s down, the lion’s toolbox of teeth go to work. To seize the throat or to clamp over a muscle, long canines bite like daggers, killing by suffocation. Later on, upper and lower carnassial teeth work like scissors to slice meat. Even the surface of the tongue has sharp, pointed bumps for rasping flesh from the kill. In the moment, one wildebeest, one lion. But in the bigger picture, it’s the grassland’s quintessential balancing act. Small bands of hunters picking their opportunities within the migrating herds. Any moment of impact turns on split-second timing, luck, and millions of years of physiological adaptation.
199	Lions - Documentary Script	"The lions must hunt and find food soon or they will die. The pride follows the herd hoping to find an opening. The cubs are too young to keep up and very soon will perish from hunger. Life is tough here on the plains and survival is far from guaranteed. A simple injury can often spell the end for both predator and prey.

The dry season and heat are too much for some. Both elephants and lions press on and soon the rains will come and with it, the life giving water and greenery that can promise life for all.

The lions have brought down a young elephant that has strayed from the herd. This much needed break will feed the pride for a week and has probably made the difference between life and death."
200	Locked Away & Forgotten: Women Prisoners Need More Support	The female prison population has more than doubled in the past decade, outpacing the rise in the number of incarcerated men. If this rate holds steady, a woman born in 2001 will be six times more likely to spend time in prison than a woman in jail now will get arrested after they're out. Without crucial support programs, women return to prison again and again. Thanks to bad luck, bad judgement, or a toxic combination of the two, nearly 100,000 American Women will strain to catch a glimpse of the fireworks from behind bars.
201	Lockheed Space Station	For more than three decades, mankind has explored the mysteries of the universe from a vantage point in space. Now we’re turning space into a practical place to work. By the end of the year, NASA’s space station is scheduled to give science a permanent platform in orbit. A place where researchers can examine our world from a unique perspective, and experiment under conditions of extreme temperature and weightlessness. In zero gravity, compounds can react in ways not possible here on Earth. Scientists can create better medicines, more durable plastics, and stronger alloys made of metals that resist mixing under gravity’s pull. The Space Station will also...
202	Lost Liners	For almost a century, the great ships were forgotten. Then, in 1985, an underwater explorer named Robert Ballard, found the most luxury liner of them all. And we began to remember them again. This is the story of the rise and fall of the great ocean liners, and one man's journey to encounter them again.
203	Lottery-- News Story	Millions of people tuned in last night to see if they had picked the lucky numbers. At stake: a jackpot worth 363 million dollars. An estimated 30-40 million Americans bought tickets for the so-called big game -- a lottery sponsored and managed by seven states -- Georgia, Virginia, Illinois, Michigan, Maryland, New Jersey and Massachusetts. The prize amount kept growing when earlier drawings failed to produce winning tickets -- but last night there were two.
204	M.A.C. Matte Lipstick	In the '80s there was a strong underground influence in makeup that came from nightclubs in cities like London, N.Y. and Toronto. M•A•C was the first to recognize the trend and developed a matte lipstick that would fulfill the need. Word spread quickly about the wearability and the fantastic range of colors M•A•C offered. The popularity of matte lipstick skyrocketed when Madonna wore Russian Red Lipstick - she loved the intense colour. The rest is history.
205	Mario Lemieux	"*Excerpted (and slightly edited for the purposes of this recording) from a blog post by Grantland's Sean McIndoe*

The year he became draft eligible, Mario Lemieux scored 282 points in a 70-game season.

[The struggling Penguins were so desperate to draft him,] that by March 1984 they were practically shooting the puck into their own net. It ended up being a smart move, as Lemieux dominated immediately.

[However,] Lemieux also battled health issues, including a bad back and hip and a bout with cancer, that wiped out chunks of several seasons and forced his first retirement when he was just 31 years old. Despite retiring 22 years after he was drafted, he never even reached the 1,000-game mark.

By the time he retired for good in 2006, Lemieux owned Pittsburgh — literally. He rescued the franchise from bankruptcy in 1999 and kept the team from relocating, paving the way for the team’s Sidney Crosby–led renaissance."
206	Mary Magdalene	"Mary Magdalene story was intimately linked with Jesus

She plays a starring role in one of the most powerful and important scenes in
the Gospels

When Jesus was crucified by the Romans Mary Magdalene was there 

at the foot of the Cross supporting him in his final terrifying moments and mourning his death.

Mary is not only present at the crucifixion she also discovers the empty
Tomb and she is a witness to the resurrection.

But the Mary Magdalene that lives in our memories and especially in art is quite different.

She's often semi-naked or an isolated hermit repenting for her sins in the wilderness.

Her  primary link with Jesus is as the woman washing
and anointing his feet but we know her best as a prostitute
.
Now new evidence suggests
that Mary Magdalene was a very different woman to the one we think we know.
So who was the real Mary Magdalene?"
207	Maui	"From watching an intimate sunrise, wrapped together in a blanket at the top of Haleakala crater, to seeing the sunset as you cruise along the golden Kihei coastline, Maui is a place where romance isn't hard to find.

One of the top honeymoon destinations in the word, Maui's alluring beaches and immaculate resorts also provide an idyllic setting for weddings and receptions, or simply for escaping the world and spending time with the one you love.

Whether it's hiking to one of East Maui's spectacular waterfalls, enjoying a couples massage in a resort in Wailea, or strolling hand-in-hand along Maui's beaches, one visit to this lovely island and you'll see why falling in love comes so naturally here, perhaps more than anywhere else in the world."
208	Mayan Apocalypse	"The Maya, an ancient South American culture, predicted that time would end in a violent apocalypse on December 21, 2012. They created an elaborate astronomical calendar called ""The Long Count,"" which stops abruptly in 2012. This date, which is also the winter equinox, coincides with an incredibly rare galactic alignment that happens once every 26,000 years. What did the Mayans think would happen when their calendar ended? And were they joined by other cultures--from different parts of the world and in different centuries--all pointing to 2012 as a calamitous end time? The Hopi Indians and Eastern Hindus have similar calendars, which are remarkably synchronous. One counter-culture mystic even uses an Ancient Chinese philosophy to unlock the key to a 2012 prophecy. Nostradamus himself suggests the world is headed toward a coming cataclysm. What can we do to heed the warning of the Mayan apocalypse?"
209	Mayan Caves	Without this water the Yucatan's forest could not grow so luxuriantly. The Maya knew that their lives depended on this water, but it's only with the help of today's technology that we've come to appreciate the full significance and scale of these flooded passageways.
210	Mayan Caves	Without this water the Yucatan's forest could not grow so luxuriantly. The Maya knew that their lives depended on this water, but it's only with the help of today's technology that we've come to appreciate the full significance and scale of these flooded passageways.
211	Mayan Caves	Without this water the Yucatan's forest could not grow so luxuriantly. The Maya knew that their lives depended on this water, but it's only with the help of today's technology that we've come to appreciate the full significance and scale of these flooded passageways.
212	Medieval Castles	Castles were the biggest part of life in the medieval period. Kings, Lords, and Knights lived in these structures. They were used for multipurpose. Family living, government and royalty lived within the castle walls. During the Medieval period, they had vicious, bloody wars. During an invasion from neighboring villages the only first line of defense would be their castle.
213	Megalodon	Sharks, the most dangerous and feared predators in the ocean.But even the great white pales in comparison to the biggest shark that ever lived. Megalodon, literally translated means big tooth. A prehistoric shark with three meter jaws lined with deadly rows of serrated teeth. Megalodon used these jaws to inflict massive damage on even the biggest whales in the ocean.
214	Metal	It is almost impossible to imagine life today without metals. All our forms of transport are made of metals: cars, trains, and ships are made of steel, which is made from iron. Aircraft and spacecraft use aluminum and titanium metals. Parts of houses such as nails, screws, guttering, window frames, roofing materials, and door handles are made from metals that include iron, steel, aluminum, zinc, and chromium. The precious metals gold and silver are used in jewelry. Metals have a number of common properties that enable them to be so widely used. These properties are: they conduct electricity well, for example, copper and aluminum are used to make electrical wire and power transmission lines; they conduct heat well; they are malleable.
215	Mongoose attacks the Cobra.	The dusty plains of southern india for the venue for one of nature’s most astonishing hunts. It’s an unusual faceoff.  In one corner, the cobra.  Spectacle cobras can grow upto more than 7 feet in length. Their venom attacks the nerves which can kill a human in as little as 30 min.  Cobras are normally shy, but when threatened they can become very aggressive, especially when a furry predator starts sniffing around.  In the other corner, the mongoose.  At first glance this curious mammal may not look like much competition for a cobra but the Indian Grey mongoose is quite the predator itself, and it’s lightning fast reflexes and thick hide have enabled it to add snakes, like the cobra, to its list of favorite foods.  The snake tries to warn the mongoose away, making use of that famous hood and raspy hiss.  But the mongoose is persistent and on the hunt.  When the mongoose moves into attack the cobra strikes and misses, again and again.  Each time the mongoose dances just out of reach. But when the mongoose attacks, he doesn’t miss.  Snake will be on the menu tonight.
216	Mother's Day History	Contrary to popular belief, Mother's Day was not conceived and fine-tuned in the boardroom of Hallmark. The earliest tributes to mothers date back to the annual spring festival the Greeks dedicated to Rhea, the mother of many deities, and to the offerings ancient Romans made to their Great Mother of Gods, Cybele. Christians celebrated this festival on the fourth Sunday in Lent in honor of Mary, mother of Christ. In England this holiday was expanded to include all mothers and was called Mothering Sunday.
217	Motorcyling	Motorcycling has never been more popular. Today more than seven million Americans own a bike and our strong economy is driving up sales to record numbers. In fact new bike sales are up 66 per cent from 1992. And they're not cheap. Take this one...a Harley-Davidson Heritage Soft-tail Classic. It sells for about 18 thousand dollars. That without the leather jacket. Bikes and bikers are back in vogue and battling a tarnished image. For nearly fifty years American bikers meant gangs and the most powerful, most feared gang of all the Hell's Angels so-called outlaw gangs are still around. But who are today's bikers? And what is really behind our new fascination with the road rebel?
218	Movie-Made America	Long before anyone thought movies could be art, a new generation of thinkers and artists had begun to explore the principles of motion pictures for analogies to their own innovations in philosophy, science, painting and literature. What interested these early-twentieth-century modernists was movement, and the relativity and multi-dimensionality of space and time. The invention of cameras and projectors to record and reproduce images of motion coincided with the development of modernism, and in some cases may have fostered it.
219	Music	Music has been an important part of almost every culture on Earth. Folk heroes, seasonal and cultural events, and religious ideas are celebrated in music and song. Some societies use music in their traditional healing methods. Mostly, however, music has become an important way of passing on tradition and entertaining. Music is organized sound. The difference between noise and musical notes is that the sound waves producing the notes are regular and repetitive, while those making noise are random. We can call almost any group or series of notes that we like “music.” The development of technology applied to music has produced...
220	Mystery On Everest	On June 6, 1924, George Leigh Mallory, at left, and Andrew Irvine set out with experimental oxygen bottles from Camp IV high on Mount Everest. Two days later, they vanished in a bank of clouds. Were they the first to stand atop Everest? The discovery of Mallory’s body answers some questions, but the riddle endures.
221	Napa Valley	The Napa Valley stands arrogantly in the center stage of California, just as France dominates the wine-lands of Europe. It was the Napa which forged the modern California wine industry, and which acted as the magnet drawing money, ambition and genius from other walks of life; and it set standards against which not only the rest of California but also the rest of the world have to measure up. The Napa was the obvious starting point for any fledgling winemaker, because its climate had long been considered ideal for grape-growing—free from frost dangers, with average rainfall, rich soil, and a very long, reliable ripening period of hot but not sweltering days. These conditions make for regular crops of perfect grapes, which allow the winemakers to exercise all their skills and passions on molding the grapes into their own personal style of wine.
222	Nasa	Among the thousands of pictures of planets and moons, perhaps the most memorable was recorded on February 14th, 1990, when Voyager I approached the edge the solar system…then turned back toward the sun.
223	Nasa Space Science: A Violent History Of Time	"From mother Earth, the night sky can look peaceful and unchanging, but the universe as seen in gamma-rays is a place of sudden and chaotic violence. Using gamma-ray telescopes, astronomers witness short but tremendously intense explosions called gamma-ray bursts, and there is nothing more powerful.
No one is sure what causes gamma-ray bursts. Favored possibilities include the collision of two neutron stars or a sort of super-supernova that occurs when extremely massive stars explode. One thing is certain: gamma-ray bursts happen in galaxies far, far away -- so far away that the distances are called ""cosmological,"" beyond ordinary comprehension.
Think about this: When you look up at the night sky, you are looking at the ultimate history book – one that goes back to the very beginning of what we call time. And each star is a chapter in the book. You are not really seeing the stars as they are now. You are looking at stars as they used to be when their light left them long ago. And the deeper we peer into space, the farther back in time we are looking. In fact, light from the galaxies farthest away is billions of years old."
224	National Geographic 125 Years	National Geographic commemorates 125 years with this new book and amazing 10-disc anthology showcasing the moments, the people, and the discoveries that changed the world. With show-stopping imagery and thrilling behind-the-scenes tales, National Geographic 125 Years captures the heart of The National Geographic Society’s fascinating history, from its earliest days as a scientific club to its growth into one of the world's largest organizations. Each section is presented thematically and in chronological order, from summiting Mount Everest to landing on the moon to discovering Titanic. National Geographic 125 Years taps key voices from the forefront of ocean and space exploration, climate science, archaeology, mountaineering and much, much more. Sidebars feature famous names including Jared Diamond, Sylvia Earle, Zahi Hawass, Buzz Aldrin, Bob Ballard, and Jane Goodall, contributing their thoughts about big questions of exploration, key frontiers in research, and enduring mysteries. No mere insider’s account, National Geographic 125 Years focuses on the impact The Society has made on the world and how it has reported and reflected a dramatically changing planet with glimpses at the process of telling the greatest stories on earth.
225	National Geographic Video	For a century, National Geographic has participated in and chronicled many of the world’s greatest explorations – unlocking the secrets of the oceans, lifting men into the stratosphere, and mapping the very boundaries of the earth, sea and sky. Now you can relive some of the most significant expeditions in history.
226	National Parks	They are more than a collection of some of the most spectacular places on earth. More than majestic waterfalls and grand canyons. More than nature’s laboratories, where the forces that created our world can still be observed. More than unspoiled sanctuaries where magnificent species of animals can still carry on their existence as they always have. They are more than the repository of our collective memory. More than hollowed battle fields commemorating the nation’s greatest sacrifices. More than shrines honoring the nation’s first principals and highest aspirations. America’s national parks are more than all that. They embody an idea born in the United States nearly a century after its creation. As uniquely American as the Declaration of Independence and just as radical, that the most beautiful and sacred places in the land should be preserved not for royalty or the rich, but for everyone. The story of the national parks is a long and complicated one, full of competing demands between utterly American impulses; between preservation and exploitation, the sacred and the profitable, between the immediate desires of one generation and its obligation and promise to the next. It is a story that often focuses only on powerful presidents, famous conservationists and wealthy philanthropists, but everyday Americans, Americans from every background and every walk of life have been part of park history from the very beginning, and it is their story too.
227	Nature	As January pounds the northern states with ice and snow, birds huddle under the protection of spruce boughs for the night, and rabbits sleep in grass-lined burrows under spreading yews. In the southeastern and southwestern states, January doesn’t have the same chilling power, and wildlife there can still forage through the year-round greenery.
228	Nature 2	Green spaces are easily taken for granted, yet their great expanses unobtrusively support human existence. Among many other things, they furnish essential raw materials, renew soils, and prevent erosion, shelter animals that pollinate crops and control agricultural pests, purify our air and water, and help regulate climate. Because many of these ecosystem services, as scientists call them, have no traditional market value, their long-term protection is often ignored in favor of short-term profits.
229	Nero	"He was a perverse cross-dressing exhibitionist who had an incestuous relationship with his mother and married his step sister. He murdered members of his own family in fits of jealous rage. His cruelty, violence, and grotesque appetite for self-indulgence brought the Roman empire to the brink of financial and political ruin. And he viscously persecuted the christians. They would remember him as the ultimate embodiment of evil ... the anti-christ.

Nero was born on the 15th of December 37 AD in Antiem.  His father Gneaus was from an old Roman aristocratic family. He was a cruel, hard drinking man who once ran over a child in his chariot for pleasure. Gneaus died when Nero was three years old. For the first twenty years of his life Nero would be dominated by his mother Agrippina.  She was a sister of the emperor Caligula. She was ambitious, amoral, and a born survivor. 

When the emperor Claudius was widowed, Agrippina embarked on a campaign of seduction. Within a short time she had married him and began to work relentlessly on the advancement of her son.  When Nero was thirteen, she persuaded Claudius to adopt him, and when he was sixteen, she engineered his marriage to the emperor’s daughter Octavia, Nero’s step-sister.  While Nero’s fortunes rose, the position of Claudius’s natural son Britanicus was becoming increasingly difficult.

Nero was four years older, which meant he took official precedence over his step-brother. As Nero took more and more duties Britanicus was sidelined. In 54 AD, Agrippina decided the time was right to make a bid to put Nero into power. According to the Roman historian Tacitus, only one obstacle remained.. the aging emperor Claudius."
230	Nero - Short Version	He was a perverse cross-dressing exhibitionist who had an incestuous relationship with his mother and married his step sister. He murdered members of his own family in fits of jealous rage. His cruelty, violence, and grotesque appetite for self-indulgence brought the Roman empire to the brink of financial and political ruin. And he viscously persecuted the christians. They would remember him as the ultimate embodiment of evil ... the anti-christ.
231	Network News	These are the men and women of Network News. Researching their stories, editing their reports, and reaching literally millions of homes at any one given time. One doesn’t become a Network News Anchor overnight. Today’s anchors were yesterday’s correspondents, scurrying for major stories whenever and wherever they could be found. But Network News is different. You’ve got to have a strong sense of style, of who you are, and your own special charismatic niche. These qualities usually make themselves known after years of experience and hard work. Be it a manner of speech, a type of body language, or style of dress, the Network News anchor has developed a trademark that is unmistakable in the industry.
